,qmof_id,pld,density,volume,ddec_charge_i,ddec_charge_j,distance,atom_i,atom_j,V
332369,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.969357,9.287221,O,O,0.0509
332370,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-1.178888,9.565877,O,O,-0.0589
332371,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.531501,10.032387,O,O,-0.0339
332372,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.59667,10.09207,O,O,-0.0305
332373,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.823003,10.100549,O,O,-0.0505
332374,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-1.187173,10.27521,O,O,-0.0437
332375,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,2.387841,10.559372,O,Zr,-0.0275
332376,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.786893,10.693908,O,O,-0.0424
332377,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-1.081965,10.728587,O,O,-0.0255
332378,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.586895,11.099041,O,O,0.054
332379,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.584736,11.26603,O,O,0.0384
332380,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-1.168936,11.3179,O,O,-0.0398
332381,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.613313,11.943721,O,O,-0.0268
332382,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.933561,12.06276,O,O,-0.0137
332383,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,2.372004,12.457023,O,Zr,-0.0368
332385,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.781891,13.194604,O,O,-0.0228
332387,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.602413,13.437315,O,O,0.0219
332388,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.613556,13.508626,O,O,0.0186
332389,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.933675,13.710691,O,O,0.0128
332391,qmof-b63ba6c,4.4343,1.3748056661928647,3062.160174930444,-1.166239,-0.967265,15.008553,O,O,-0.0144
